date,open,high,low,close,volume,company,sector,daily_return,ma_7,ma_30,volatility_30
2008-01-01,178.60476433306002,180.456916313298,177.26816036176274,177.61171945910593,7253987,GOOGL,Technology,-0.010508700141570237,181.6611423260626,182.31098854268396,0.0077271006004162295
2008-01-02,177.5545237478955,177.67154575893068,177.29240779154773,177.1861849322619,2602805,GOOGL,Technology,-0.002395869642723647,180.42450812772557,182.11249645819916,0.007618382151618683
2008-01-03,177.73501457781776,178.25977876623935,177.38958224312316,178.5794807974954,1982791,GOOGL,Technology,0.007863456542992475,179.6903669074825,181.98055620844562,0.007776916949023145
2008-01-04,176.21894964645494,178.01539256505765,176.11876894954915,176.329434316765,8950428,GOOGL,Technology,-0.012599692140901064,178.51851497264656,181.80343893234496,0.008042747943439616
2008-01-07,174.87563371004518,176.46108961928877,174.6066365548606,175.03683772343226,6692243,GOOGL,Technology,-0.007330577554117701,177.5942125506952,181.58024889465503,0.008120546270060269
2008-01-08,176.4591369153789,176.8363340091002,175.28298306416426,175.9327502609432,8554546,GOOGL,Technology,0.005118422779818221,177.16777395922398,181.43419561303247,0.008101898700778985
2008-01-09,176.85346180351328,177.19169822313916,176.45219033419212,176.30370377174577,3826313,GOOGL,Technology,0.0021084960602979486,176.7114444659642,181.22878277310244,0.007761369330233282
2008-01-10,177.78622543431612,179.436498786347,177.20890248825606,177.52083582075576,3043680,GOOGL,Technology,0.006903610207677602,176.69846108905705,181.09445118416622,0.007859271526420493
2008-01-11,177.19123815623027,178.29696584860096,176.08073657473966,176.7155790509601,8470146,GOOGL,Technology,-0.004536125385353307,176.63123167744249,180.90250351744766,0.007810451568169993
2008-01-14,178.91152439889484,180.63220391001016,178.08323572878564,179.6283315565963,4710681,GOOGL,Technology,0.016482714887272376,176.78106750017122,180.84829773878343,0.008359061069089579
2008-01-15,175.83296238021265,177.66833064009137,174.14251512240455,175.18790399154355,8097062,GOOGL,Technology,-0.02472008466912512,176.61799173942524,180.61365085674802,0.009399942475154383
2008-01-16,174.22166393670634,174.36075050473127,173.0795416155243,174.57139264074715,8015809,GOOGL,Technology,-0.0035191433697737695,176.55149958475596,180.4500481942803,0.009044537163126422
2008-01-17,172.4976404901415,174.437197076764,172.23351011688416,172.4768758347546,7281941,GOOGL,Technology,-0.011998052912958634,176.05780323815762,180.1692019877676,0.009106556272785981
2008-01-18,171.5799642663799,173.01291144390393,170.81132404677282,171.93443545704386,5527769,GOOGL,Technology,-0.0031450034973409258,175.43362205034305,179.8963296175314,0.009096736385907217
2008-01-21,172.7582095489592,174.42714086957187,172.2406826062908,173.42760278029476,2660822,GOOGL,Technology,0.008684515811400395,174.84887447313434,179.67076619827554,0.009280515172245395
2008-01-22,174.72090796518646,175.9815761881211,174.20293924077737,174.40363952454467,3097649,GOOGL,Technology,0.00562792040368798,174.51859739793213,179.42323131231765,0.00916917657616369
2008-01-23,174.86273319164772,175.47305670451524,174.3497972654993,174.94419262766436,8195817,GOOGL,Technology,0.0030994370564361162,173.84943469379897,179.17651210691537,0.009173411299888284
2008-01-24,175.42220134163065,176.6210629601456,174.5854445248806,175.41999539960202,2437378,GOOGL,Technology,0.0027197403057002134,173.8825906092359,178.94644851401145,0.00920108356387601
2008-01-25,173.01212495129374,174.04386573934394,172.74799433172225,172.75861597379316,5543743,GOOGL,Technology,-0.015171471300898798,173.62362251395675,178.5750629960602,0.009344270067132749
2008-01-28,173.52245345287557,175.38660290500644,173.01766973313954,174.1463456450676,8804297,GOOGL,Technology,0.008032766779545009,173.86211820114434,178.23611415139436,0.009494162787620884
2008-01-29,172.8583557545742,173.96841648882585,171.4554227512526,171.8788767850403,6490517,GOOGL,Technology,-0.013020479135684604,173.85418124800097,177.80845363115424,0.009676453095850513
2008-01-30,171.7755562554752,171.8313455718808,170.12067363878384,171.39577116259483,7101089,GOOGL,Technology,-0.002810732950330186,173.56391958832955,177.32239669652793,0.009518492989219501
2008-01-31,171.34549779803723,172.7176881976334,171.3179873991089,172.00969854641494,5062180,GOOGL,Technology,0.00358192842014593,173.22192802002533,176.87224507137333,0.009586850314944136
2008-02-01,171.17399359076165,171.27507467927367,171.00708123782954,171.91823455983652,1685353,GOOGL,Technology,-0.0005317373808066961,172.78964829604993,176.37782384807784,0.009439216738683094
2008-02-04,172.46065269993224,174.34865427483504,170.75055821626103,172.84798543084557,6183591,GOOGL,Technology,0.005408099224549989,172.42221830051326,175.9446692184187,0.009544172652306976
2008-02-05,170.874897016447,171.8480823250731,170.44558881024824,170.55644701197315,3525368,GOOGL,Technology,-0.01325753617064418,172.107622734539,175.50593514084457,0.009609612710359507
2008-02-06,169.8377892165459,171.77380461587188,169.2134370738647,170.48243804708522,4717218,GOOGL,Technology,-0.0004339265163205708,171.58420736339866,175.03760314706017,0.009530579847711747
2008-02-07,171.04256581224857,171.09429516728474,170.3683901102503,170.21066350841176,5152896,GOOGL,Technology,-0.0015941497657278036,171.34589118102312,174.66106010810418,0.009167590998634541
2008-02-08,169.79321837532575,170.85891820813725,168.06146569044776,169.32400769451118,6362649,GOOGL,Technology,-0.005209167249716762,171.0499249712969,174.34126635121316,0.008898333797950424
2008-02-11,167.91887885527925,168.37129106160666,167.59336385357577,167.1038693814122,2327631,GOOGL,Technology,-0.013111775130579706,170.3490922334394,173.9281283231081,0.009078091602661731
2008-02-12,170.2733982198578,171.55488096500872,168.64831966224625,169.4940367185984,1591218,GOOGL,Technology,0.014303482893808228,170.00277825611965,173.65753889842455,0.009431790430363683
2008-02-13,169.1485298402183,170.14495047078051,168.21314685398212,169.33461765465302,4851393,GOOGL,Technology,-0.0009405585413607698,169.50086857380643,173.3958199891709,0.00943084629889433
2008-02-14,168.98212893962014,170.11437855215047,167.41579396970243,168.12632081006043,2059076,GOOGL,Technology,-0.00713555716679759,169.1537076878189,173.04738132292306,0.009316051182760124
2008-02-15,168.7590974570291,169.4783786460451,167.38299219955826,169.11876397122853,8446482,GOOGL,Technology,0.005902961275702445,168.95889710555366,172.8070256447385,0.009199563464373327
2008-02-18,170.14217604023355,170.24526493534705,168.6779759538724,169.83984297862534,3236648,GOOGL,Technology,0.004263743362738159,168.9059227441556,172.6337924865783,0.00918316814293281
2008-02-19,170.22167806366355,170.4338712812165,169.9939847242754,169.33308567022215,5232427,GOOGL,Technology,-0.002983736321912178,168.90721959782857,172.41380366688756,0.009117043730020837
2008-02-20,170.53808869101076,172.25520981353395,169.92053297422245,170.10930266740093,3402924,GOOGL,Technology,0.0045839653491608345,169.3365672101127,172.2073236300761,0.009159436345076903
2008-02-21,171.2789776514361,172.68452224773378,170.8246549716428,171.07757438828725,4912800,GOOGL,Technology,0.005692056258554512,169.5627868772111,171.99254824899378,0.009125306138373724
2008-02-22,172.1207907677749,173.65958611445515,171.86894761861973,171.8539066917077,8310740,GOOGL,Technology,0.004537896367752037,169.92268531107604,171.83049250368538,0.009160926240462058
2008-02-25,173.05557299755966,173.30091179681332,171.77710444566412,173.07583265583602,5319131,GOOGL,Technology,0.007110260032205051,170.62975843190114,171.61207587366005,0.008696101336470712
2008-02-26,174.42373361155026,174.52221597052198,173.03347031524595,174.42930618295097,1269351,GOOGL,Technology,0.007820118536169929,171.38840731929005,171.58678928004028,0.0076248014757230075
2008-02-27,173.74200139127043,173.7765540931317,173.4590400499404,173.46123852462958,1733136,GOOGL,Technology,-0.005549914056907523,171.9057495401478,171.5497841428364,0.0076649605451517165
2008-02-28,172.78550949254318,173.82913815458298,171.24849260727098,173.5839515995786,4253928,GOOGL,Technology,0.0007074380189646678,172.51301610148445,171.58668666833051,0.007333538855825599
2008-02-29,172.31459547332506,173.3163897461153,171.74094226218358,171.7546267956888,2468662,GOOGL,Technology,-0.010538559509865597,172.7480624055256,171.58069304628535,0.007571567375942377
2008-03-03,171.55525190606775,171.77654799112582,170.80165886060692,171.23582438726714,9398046,GOOGL,Technology,-0.003020602228310354,172.77066954823698,171.50763376651773,0.007408058015335213
2008-03-04,172.3518689185196,173.0451131324549,170.3653597006713,172.45919787618453,1303128,GOOGL,Technology,0.007144378188939093,172.85713971744795,171.44281904490575,0.007455609471834271
2008-03-05,170.29010918485096,171.35053890318588,169.9061384763635,169.78064766872862,3380982,GOOGL,Technology,-0.01553150101845513,172.38639900500402,171.27070087960786,0.007920136726779632
2008-03-06,171.59322674445977,172.9448564221946,171.35698527024647,170.893682704246,6291091,GOOGL,Technology,0.006555723816586534,171.88130993661758,171.11982378976265,0.008012152421443649
2008-03-07,172.06636605053123,173.68636311211452,171.52934747067857,171.07901153414437,5001591,GOOGL,Technology,0.0010844685828388378,171.5409917951197,171.0638369751077,0.007545593134210157
2008-03-10,170.3979658756235,171.68074345034756,168.53435533587012,171.28856475759238,4087254,GOOGL,Technology,0.0012248914789070309,171.2130793891217,170.9685776121919,0.007387117447332418
2008-03-11,170.43252670969625,170.49253964122968,170.19242671198845,171.00094389060294,7233722,GOOGL,Technology,-0.0016791597699267191,171.10541040268086,170.9393131823773,0.007005963153864035
2008-03-12,170.76648756526774,171.93866990218143,169.53459965002904,171.54419283119887,9556687,GOOGL,Technology,0.0031768768536357683,171.14946303752825,170.94426057133074,0.007012743547565736
2008-03-13,171.65634445993942,171.8321871871848,170.07017913241637,170.73679538189185,2024194,GOOGL,Technology,-0.004706644019722095,170.90340553834358,170.90183046584667,0.00703215312703391
2008-03-14,171.60356944843278,172.73338969381925,169.7588285621834,170.7503563763898,3321370,GOOGL,Technology,7.942631503432551e-05,171.04193535372377,170.86290119306514,0.00703211495817912
2008-03-17,171.60253771124312,172.35451251640387,170.6464746705402,171.7065062840411,2248918,GOOGL,Technology,0.005599694946133216,171.15805300798021,170.82485188817162,0.007037471829278507
2008-03-18,171.47858770544812,172.05126282820282,170.56320729522895,170.52489012492052,2308231,GOOGL,Technology,-0.006881603875661613,171.07889280666248,170.82379999193654,0.006718485999821242
2008-03-19,172.61437915927473,173.5778113646662,170.9591625919534,172.15717821393005,4521616,GOOGL,Technology,0.009572139807941138,171.20298044328214,170.8796246641647,0.0069401129977893885
2008-03-20,174.50142684935167,175.26438327780957,174.1097497332096,175.44667772322006,7449663,GOOGL,Technology,0.0191075361679216,171.83808527651317,171.054158471325,0.007725020491064922
2008-03-21,174.80036416250235,176.46090517708635,173.87604827296167,174.51527721092324,3103705,GOOGL,Technology,-0.0053087383835570545,172.2625259021881,171.2272007885387,0.007727818577683578
2008-03-24,174.21148315580103,174.66446803855544,172.9360180399049,175.17027981472714,1919099,GOOGL,Technology,0.003753267990470821,172.89588082116455,171.49608113631587,0.007262565060240992
2008-03-25,174.59386628405045,174.86728422601746,173.1936799034076,173.8309054265245,2301326,GOOGL,Technology,-0.007646128039638045,173.3359592568981,171.64064342658008,0.007040697627553419
2008-03-26,176.4746118401829,178.14857022930474,176.25092000086087,176.24484386842673,9142012,GOOGL,Technology,0.013886704645409198,173.98429319752458,171.87098430037253,0.007419694504654448
2008-03-27,176.48354681518373,176.97036466469643,174.7492218576868,175.4951650713887,5936277,GOOGL,Technology,-0.004253621158969545,174.6943324755915,172.11661244241682,0.007323936704228262
2008-03-28,175.77842850389308,175.84290073008702,174.14193314042262,175.96146306277754,9671013,GOOGL,Technology,0.002657041811944927,175.23780173971255,172.34470241213512,0.007279831146724396
2008-03-31,177.38041990299,178.15438642746207,176.74632145907617,177.0639282875378,5926215,GOOGL,Technology,0.006265378825401902,175.46883753461506,172.5855052557655,0.007316550636564444
2008-04-01,177.61437316719335,179.25246296795152,176.66161100883923,177.62233328909667,1056681,GOOGL,Technology,0.0031536914771939095,175.91270268863988,172.86181350972802,0.007274993409764018
2008-04-02,177.7176294952903,178.5813697746499,176.94954818349746,178.3070670980232,3990718,GOOGL,Technology,0.0038549983903886087,176.3608151576822,173.13507232408207,0.007265963608099226
2008-04-03,176.2381467742801,177.1783175889019,174.2759494179777,176.3405191817198,3334497,GOOGL,Technology,-0.011028995924330376,176.71933140842432,173.31050381719652,0.00757562272531723
2008-04-04,176.3545759517922,176.44897055604832,175.1865924737708,176.68512089744345,6221532,GOOGL,Technology,0.0019541834022194227,176.7822281268553,173.47154429072103,0.007549104633869344
2008-04-07,177.22888656033513,178.65098685644855,176.68795712134803,177.17327315259192,9486586,GOOGL,Technology,0.0027628373723207478,177.02195785274148,173.6081256406129,0.0074681073685953885
2008-04-08,176.7302391175901,177.41765440842667,175.23834469326223,177.22604478067507,7756712,GOOGL,Technology,0.000297853209709098,177.2026123838697,173.70135026053703,0.007349872446211915
2008-04-09,176.49961865765806,177.95685516838793,174.85633643035504,176.70463332997767,1411454,GOOGL,Technology,-0.0029420701192235388,177.1512845327897,173.8094634207153,0.007290341901639263
2008-04-10,176.540899252871,177.3628408549391,175.0886413384682,177.27258924843787,3089281,GOOGL,Technology,0.0032141540816283953,177.10132109840987,173.9324180090106,0.007305451130431052
2008-04-11,176.6139049078662,177.66769062101,176.44686285220814,177.12568640821468,7420135,GOOGL,Technology,-0.0008286833336501598,176.9325524284372,174.11145332942812,0.006997745955383748
2008-04-14,176.81834068351432,177.99731220171216,176.24286938856616,176.28242608144572,7794606,GOOGL,Technology,-0.004760802026339217,176.92425341411237,174.27967338590076,0.007039743603068027
2008-04-15,178.56806731500953,178.9618486558349,177.84319417803957,178.6170284374255,2873776,GOOGL,Technology,0.013243534298201354,177.20024020553836,174.4849344046088,0.007306546476018944
2008-04-16,178.09541688190484,178.68344568238928,177.66166834843014,178.84531944489686,4701282,GOOGL,Technology,0.0012781032663486958,177.4391039615819,174.78709013048106,0.0065888246120938574
2008-04-17,177.43662449861233,178.60776216282952,176.473927865673,178.15442381923197,1687320,GOOGL,Technology,-0.003863090338675379,177.5717295385186,175.02911483431393,0.006601693436006318
2008-04-18,176.62409362538,178.26997477018935,175.9850972498439,176.5783655219508,9657852,GOOGL,Technology,-0.008846585246069183,177.55369128022906,175.21242663390748,0.006862367861949895
2008-04-21,176.30269975211306,178.22558648954683,176.2297764538525,175.93025806924942,9082150,GOOGL,Technology,-0.003670367266032981,177.3619296832021,175.36714974429603,0.006916736509002606
2008-04-22,175.21644918299128,176.2647891416786,173.91234928704606,174.63770793157477,5591131,GOOGL,Technology,-0.007346946181173042,177.0065041865393,175.48837521232844,0.007065828268856396
2008-04-23,174.99442682792773,175.14225183434033,174.12249187836025,174.38312391156404,9076379,GOOGL,Technology,-0.0014577837915192848,176.73517530512763,175.5830062483406,0.007061053791725516
2008-04-24,175.80093274972486,177.7129595699521,175.74471406530984,175.08861171655545,3013189,GOOGL,Technology,0.0040456197203415645,176.23111577357471,175.7280667928294,0.0070161317542526535
2008-04-25,176.81107306614078,177.6526109594251,174.94527583171194,177.81033137941571,5731251,GOOGL,Technology,0.015544812630454485,176.08326033564887,175.96339929293026,0.007507525636465297
2008-04-28,175.7594954050476,175.96445502426096,174.4574233819142,176.08468449569855,6312999,GOOGL,Technology,-0.009704986601902998,175.78758328942982,176.10933856665216,0.007727567905515189
2008-04-29,175.3880320214907,177.332436024216,175.24014041585852,175.01718510869694,2391784,GOOGL,Technology,-0.006062420420372749,175.56455751610784,176.25908173277807,0.007700638663569512
2008-04-30,175.9248272084897,176.4858548108174,174.14603369598095,175.5113470610329,5408394,GOOGL,Technology,0.0028235053148011335,175.50471308636264,176.3708873610148,0.007535233941952643
2008-05-01,175.3230136753543,176.6366896391296,174.48129136048925,174.93393701730523,8240478,GOOGL,Technology,-0.0032898730104719,175.54703152718125,176.35379600415098,0.0067099052131779375
2008-05-02,176.2723787389454,176.56061739431877,175.79316965122942,177.01731865603105,6012467,GOOGL,Technology,0.011909533817441753,175.92334506210514,176.43719738565457,0.006977910739517298
2008-05-05,176.0972894234539,177.53641531259015,176.0052755529368,176.1236714058434,3736509,GOOGL,Technology,-0.005048360561398679,176.07121073200338,176.46897710535845,0.007021225576985929
2008-05-06,174.4613057785346,176.4139334239881,172.9716616280354,174.00428641526858,9389643,GOOGL,Technology,-0.012033504489530555,175.5274900228395,176.47475647164993,0.00723289237621565
2008-05-07,174.8327959468963,176.80290932265532,172.8941538007496,175.42961826980363,8386937,GOOGL,Technology,0.008191360591735197,175.43390913342594,176.44758228502917,0.006925638886781738
2008-05-08,175.6167989615765,175.86921735464128,175.24617187492234,176.1172538549484,1683128,GOOGL,Technology,0.003919723430551025,175.59106181146188,176.46831857781447,0.006918644405729542
2008-05-09,174.74643998162122,176.2838535114525,173.9126106266692,174.68164329730584,3825739,GOOGL,Technology,-0.008151447551100977,175.47253270235802,176.4256579189654,0.007063024211003056
2008-05-12,174.23169350210912,175.5602738125205,173.7566734352216,174.60920175393886,3746785,GOOGL,Technology,-0.0004147061019095233,175.42614195044854,176.34383370117882,0.006956028764112048
2008-05-13,173.61489497767505,175.21783640495897,172.4699550424716,174.09118652526132,5414978,GOOGL,Technology,-0.0029667120831783356,175.00812307462428,176.22612880905095,0.006936663263493294
2008-05-14,173.9238368591126,174.59025430996877,172.1812437093193,173.02289495447909,9984624,GOOGL,Technology,-0.0061363908886176155,174.56515501014368,176.04998973759947,0.0069529486459108955
2008-05-15,173.1114294210934,173.91492280216468,172.8500346209321,173.86248508106397,3553746,GOOGL,Technology,0.004852479938020737,174.54489767668585,175.96738860091094,0.006763380435587211
2008-05-16,172.93580236436057,173.61942680764545,172.33938215385874,172.5097759473994,2731539,GOOGL,Technology,-0.007780339347121745,174.12777734491382,175.8282104359095,0.006876646209743743
2008-05-19,171.87361010448836,173.40664345348864,171.5442916609145,172.835817429464,6239921,GOOGL,Technology,0.0018899884384755428,173.65900071270178,175.68362857847188,0.006862998640200295
2008-05-20,171.65988689499508,173.27809646784254,171.20253834766834,172.4763030134662,9471718,GOOGL,Technology,-0.0020800920859156413,173.34395210072466,175.52530385289825,0.006863576179150233
2008-05-21,171.60720466716336,172.10580720787036,171.34734516343343,170.645797586386,4519042,GOOGL,Technology,-0.010613083624231412,172.77775150536,175.3233426614452,0.007082357792989113
2008-05-22,171.11689785549936,172.26247498955817,169.8476347955354,171.35875990508833,7373102,GOOGL,Technology,0.004178024474006836,172.38740484533528,175.12621501666686,0.007104932924658106
2008-05-23,169.37416009450615,169.62609478891954,169.28715937809986,170.3043920232254,3627550,GOOGL,Technology,-0.006152985014871271,171.9990472837276,174.89883853716725,0.0071640204446694646
2008-05-26,171.3190158742014,171.34534194982268,169.8610525447931,171.4489577975389,5350022,GOOGL,Technology,0.006720706146893685,171.65425767179548,174.7377229277037,0.007277630043333581
2008-05-27,171.69945997340588,172.9196078925398,171.4152107587267,171.9307232817187,4293747,GOOGL,Technology,0.002809964495373185,171.5715358624125,174.5148460891801,0.006812850943669961
2008-05-28,171.0735781405132,172.75398339021018,170.5402217831816,171.93553895971078,6485911,GOOGL,Technology,2.8009409255957962e-05,171.44292465244777,174.28452007300726,0.006800676415284966
2008-05-29,171.42472922158316,173.23783559882273,170.73416822051448,171.57025195195496,9502770,GOOGL,Technology,-0.002124557900978319,171.3134887865176,174.06504767743135,0.006785385979412388
2008-05-30,172.21866721377822,173.45938986199656,171.45656244666185,171.70745314881532,6370399,GOOGL,Technology,0.0007996794042057775,171.4651538668646,173.90268393166016,0.006639098722274452
2008-06-02,172.68998384665898,174.3073666757106,172.34413593175654,172.61056104500108,6416499,GOOGL,Technology,0.005259573068171042,171.64398260113788,173.79202736418523,0.006710901555015252
2008-06-03,173.40091940513844,174.20939656394182,172.42329421351403,173.10090724055007,5858283,GOOGL,Technology,0.0028407658985660778,172.0434847750414,173.7408006744844,0.006615481920549501
2008-06-04,174.43755705662758,176.18823159192507,172.64802527538822,173.771798717263,4733272,GOOGL,Technology,0.003875724786240653,172.37531919214484,173.7204231680077,0.006654110017010565
2008-06-05,173.6254045326742,175.17483969552774,172.70795232732888,173.0536391382012,7257616,GOOGL,Technology,-0.0041327740425263215,172.53573574307092,173.65259074872924,0.006646120661203833
2008-06-06,173.30326902187133,173.9203248309861,173.24756230076764,172.42545405645222,6690016,GOOGL,Technology,-0.0036300021477577715,172.60572361403396,173.47309483796377,0.005948379173218042
2008-06-09,173.38206367884814,174.5764970462372,172.6552602425007,172.71957152487033,3261975,GOOGL,Technology,0.001705765949856941,172.76991212445046,173.36092440560282,0.005734009911112821
2008-06-10,173.78566809423987,173.888185427614,172.9793835750015,173.3042392408401,7497013,GOOGL,Technology,0.003385069282004327,172.99802442331114,173.30382621000763,0.00568442061947512
2008-06-11,174.0973322150994,174.3905064747416,173.53064091893407,174.61395041078407,3313334,GOOGL,Technology,0.0075572944763564465,173.2842229041373,173.27391298833265,0.005838089857816244
2008-06-12,171.9864977399101,173.87980316682842,171.39455150646108,171.7184704568752,7521584,GOOGL,Technology,-0.016582179986748935,173.08673193504086,173.16673076965162,0.006545773820352056
2008-06-13,174.8294009566215,174.84890938293012,174.43154936149426,175.21133306586606,1921763,GOOGL,Technology,0.020340634293432247,173.292379699127,173.1065312499795,0.007244919165811456
2008-06-16,176.49904242153488,176.90551153797793,174.58568963402013,177.49135612290257,9738229,GOOGL,Technology,0.013012988470211484,173.9263392683701,173.15212074054813,0.0075807938065997876
2008-06-17,175.9441376582979,176.22175467513034,174.88524942252135,176.10760536452045,4793231,GOOGL,Technology,-0.007796158577006773,174.45236088380838,173.22223137218984,0.0073801698752997465
2008-06-18,176.6176715045456,178.01520882663945,175.5441499563801,176.84594704582815,1369688,GOOGL,Technology,0.004192559882802538,175.04184310108806,173.26944233139065,0.007270394540204132
2008-06-19,175.918045718167,176.1294344502824,175.0668387144858,176.02246283338192,2141658,GOOGL,Technology,-0.004656505994071969,175.4301607571655,173.26628263067178,0.007291476478446821
2008-06-20,174.89709954736705,174.9373575444642,173.66326099627713,174.6881122380554,5713309,GOOGL,Technology,-0.007580569967309159,175.44075530391856,173.26649826203007,0.007270162275011719
2008-06-23,174.00819437808724,175.86917295126017,173.16166039660885,173.37968934241292,5446898,GOOGL,Technology,-0.007490051148182464,175.67807228756678,173.22551451497924,0.007398604487991604
2008-06-24,173.53259392463517,175.27811275011302,172.15466526085305,174.48761182139827,2999587,GOOGL,Technology,0.006390151483068429,175.57468353835708,173.23872869151714,0.00747517395495939
2008-06-25,173.98417531292725,174.70107285932812,173.80774997784562,173.94011017730597,2133382,GOOGL,Technology,-0.0031377679961183125,175.06736268898615,173.26930253227803,0.007408621863418324
2008-06-26,174.48629041090132,174.68733820100985,174.4269300938741,175.35805796863224,1593416,GOOGL,Technology,0.008151931086400221,174.96028448957355,173.31915496186366,0.007503905449974774
2008-06-27,174.27490994425327,175.6313142631784,173.15005703596947,173.7945626437598,5912754,GOOGL,Technology,-0.008916016423677009,174.5243724321352,173.36198118507565,0.007548871346834508
2008-06-30,172.6682129876211,174.43444509379862,171.2000212675083,171.88530239711517,4137111,GOOGL,Technology,-0.010985730609755606,173.93334951266857,173.330297350664,0.007815203283054573
2008-07-01,173.11160909327367,175.06091279974558,171.7735810959465,173.38536054727513,4794331,GOOGL,Technology,0.008727087943181333,173.74724212827135,173.36059926845763,0.00797090037229839
2008-07-02,174.50619952874874,174.76644739389448,173.7089128407511,175.2088759694729,5662894,GOOGL,Technology,0.01051712449333686,174.00855450356565,173.51270188122723,0.007915305222691947
2008-07-03,174.28605104029714,175.4864724048632,174.27961749365764,174.61047754681522,5110253,GOOGL,Technology,-0.0034153430832005727,174.02610675005377,173.62109246928478,0.007928604274778943
2008-07-04,174.2204555082713,175.08155756345457,173.9788380166418,174.70611929266707,2324539,GOOGL,Technology,0.0005477434527159097,174.13553662367676,173.76781671159952,0.007823831032989184
2008-07-07,176.31542411661758,176.628924823009,175.53136273111528,176.53227628571753,5597006,GOOGL,Technology,0.010452736289055187,174.30328209754612,173.93726066120547,0.007948569664192289
2008-07-08,177.18885984634107,178.80465143758963,175.86014653338822,177.6815995219466,5013313,GOOGL,Technology,0.006510555805494089,174.85857308014423,174.12895653587972,0.008006054829840112
2008-07-09,176.25009231604832,177.8144740504634,175.62600206022037,175.93904916062797,8212848,GOOGL,Technology,-0.009807151477738585,175.43767976064603,174.26240687591027,0.008250305720145594
2008-07-10,175.13837000238942,177.06766685973204,174.07517122091494,174.91730087727905,5104077,GOOGL,Technology,-0.005807399143189063,175.65652837921806,174.37397517342112,0.008322413549826982
2008-07-11,173.91070238909123,174.0817700311733,173.5596526532419,174.47121613450935,9953310,GOOGL,Technology,-0.002550260840593843,175.5511484027947,174.46610060627756,0.008343167659733057
2008-07-14,174.2901219136718,174.76787196914933,173.95099130452644,174.89306047512784,7083350,GOOGL,Technology,0.002417844902813382,175.5915173925536,174.54218392061514,0.008304081741103593
2008-07-15,175.89318615548348,177.54833724564418,174.4076389320189,175.05834250211558,3286480,GOOGL,Technology,0.0009450462273272731,175.64183499390342,174.6074317626673,0.008292634019568982
2008-07-16,176.46564175850986,177.25649486952153,175.58885082888543,175.49952491201657,6608998,GOOGL,Technology,0.00252020214286941,175.4942990833747,174.66502263582575,0.008276766062748676
2008-07-17,175.50447110708467,176.4563400594922,173.6063995551398,175.83752424908266,7847686,GOOGL,Technology,0.001925927362114166,175.23085975867986,174.75781880618848,0.008237109641359602
2008-07-18,176.36023450382393,177.58328494705196,175.93763028088736,175.5291024521575,2448593,GOOGL,Technology,-0.0017540158065935119,175.17229594318408,174.86127375271198,0.00821124611917806
2008-07-21,175.56539205619742,176.38230088831517,174.66986790228822,174.9081992838464,5281122,GOOGL,Technology,-0.0035373232110063046,175.17099571555084,174.93422801134454,0.008243237280804446
2008-07-22,178.0619203058326,178.13271458490152,177.68534723242462,177.456342813458,4708266,GOOGL,Technology,0.014568462427975826,175.59744238397207,175.0726314637651,0.00862447760096965
2008-07-23,177.50252965102962,178.71049949500238,176.9906204701232,177.5212051685486,2975426,GOOGL,Technology,0.00036551161858877634,175.97289162588933,175.1695399556906,0.00853034290224657
2008-07-24,176.43478175003287,176.89252666207898,175.1546656137853,175.83701001703776,8941134,GOOGL,Technology,-0.009487289982691216,176.0841298423068,175.30682460769603,0.008126769974722448
2008-07-25,176.74005033826208,178.67779242983627,174.92079008801403,176.1018129458182,8956858,GOOGL,Technology,0.0015059567309225752,176.17017098999273,175.33650727036107,0.007246781390015766
2008-07-28,177.6299781826474,179.01062947379828,177.37312567539755,176.65126620399357,7177316,GOOGL,Technology,0.003120088595251591,176.28641984069426,175.30850427306413,0.006858016567451884
2008-07-29,177.99473527656565,179.6760435987335,177.73556455023268,178.5278253051745,6928208,GOOGL,Technology,0.010622958677318106,176.71480881969669,175.3891782710859,0.0069720783331735
2008-07-30,178.32073617661163,180.22953901852023,176.41580713359633,177.59249836410626,6227483,GOOGL,Technology,-0.005239110146944337,177.09828011687668,175.41406331502856,0.007011367479564729
2008-07-31,178.99711152580474,179.1237640351693,177.5245591278809,179.13463109913278,1346383,GOOGL,Technology,0.008683546598149627,177.33803558625883,175.51780225722024,0.007117312979051329
2008-08-01,179.08174411166715,179.37912912852715,178.4560971407613,178.68114420538768,2183634,GOOGL,Technology,-0.0025315422872874693,177.50374116295012,175.65090332279797,0.006975261966775309
2008-08-04,179.48561273428135,181.1016593993765,178.67174679506766,178.85158882225358,4310807,GOOGL,Technology,0.0009539037687713581,177.93439527798094,175.83329997212599,0.006798281745740235
2008-08-05,180.28585302069,182.0554365397664,178.7080572366087,179.97956219006733,6459803,GOOGL,Technology,0.006306756206313269,178.48835945573083,176.01636498441496,0.006796043158389396
2008-08-06,179.06117337566218,179.0709308504882,177.66353055407652,178.57610362342558,2563796,GOOGL,Technology,-0.007797877434325695,178.76333622993542,176.1708980992856,0.006946787187370202
2008-08-07,178.81346896649302,180.7039183965564,177.59443755087432,178.67995244688154,2465159,GOOGL,Technology,0.0005815381865144076,178.78506867875072,176.28162791522723,0.006810452148530476
2008-08-08,179.53154329148612,180.440299975812,177.80210794450957,179.9118705122451,7478884,GOOGL,Technology,0.006894551114959402,179.11640755705622,176.4855381775101,0.006654782761901142
